"tweet","label"
"We sure do miss having our Queen #B747 with us on the LAX route! http://t.co/17vKvK6TbV Thanks for the photo @BOACLtd","1"
"Tomorrow, well donate $3K to @strongvscancer for every TD @DangeRussWilson's offense scores. http://t.co/OblXizNcGs http://t.co/Da1b7ycOiY","1"
"Take advantage of our worldwide seat sale! Book your dream getaway by March 15: #traveldeal https://t.co/Jq7WkLumbN","1"
"Hello, irresistable azure blue waters of Mabul Island! Get here via Tawau! http://t.co/NunLGqPMB6 http://t.co/gwIWDJAoHT","1"
"Spotted: our #Boeing787 leaving Tel Aviv for on the way home! Photo: Mirek Zagorski http://t.co/DCQgXEM8Kw http://t.co/WK81M8UPMd","1"
"We are proud to support @TeamCanada and their inspiring new video on LGBTQ inclusivity in sports. http://t.co/joCGmz5xlo #OneTeam","1"
"Pleased to reach a codeshare agreement with @VoeGOLoficial. #Travel through our networks will be easier! #VisitBrasil http://t.co/g5iP4QE2rG","1"
"Join #JadoreMexico and get a chance to fly to #MEX! http://t.co/LY3oQ1bHLT P: Vincent brilliant http://t.co/gNUz97WsdT","1"
"RT @DTF_Montreal: @DTF_YYZ Wishing you a wonderful day with Mickey and the kids! #AirCanadaFoundation #doingitforthekids http://t.co/cAcM7n_ 0R_","1"
"New York http://t.co/Ghl7sBbYrI","1"
"The daughter of one of our #AATeam members took her US Navy oath at our #TUL base. Congrats, Jessica! http://t.co/fWkmIPvN4y","1"
"Want to see the most spectacular sunset in the south of Phuket at Promthep Cape? Book @ http://t.co/T7SzaRD36x http://t.co/VRYBZy88qM","1"
"Our world is in balance. Our lowest prices on http://aircanada.com  is guaranteed. Book by March 15. https://cards.twitter.com/cards/wospz/e4un ","1"
"[MY]Lots happening @ #aatf2015.Come to @gurneyparagon for 20% off ALL SEATS ALL FLIGHTS,taste our inflight food&amp; more http://t.co/sxYXFETrv8","1"
"#Seattle to San Jose from $89 o/w &amp; Santa Barbara from $139 o/w. Buy by 6/8 + Terms http://t.co/93KVwWXhmx http://t.co/i0W1LGmBpa","1"
"Why should you put #Sendai in your must-visit list? Find out &amp; get to Sendai via #Narita! http://t.co/aisMqUyKx0 http://t.co/Xmo09HiWHH","1"
"Pleased to announce that we will develop soon an applying travel for the #AppleWatch; tuned!","1"
"Our thoughts &amp; prayers are with Nepal. Join us in supporting the @RedCross &amp; receive AAdvantage miles: http://t.co/7KTTTwvkCJ","1"
"Where are you going on your #FridayFlight? [Photo: Jorge Rodriguez] http://t.co/STx4sdoGKH","1"
"RT @Jaunted: Our newest #AirlineLove story: how a seating snafu on @AlaskaAir went terribly right: http://t.co/FqnQuPAsEG http://t.co/eBl2g_","1"
"Daily, year-round service between #LAX &amp; #HND on @BoeingAirplanes 777-200. Another reason to #LetAAFlyHaneda. http://t.co/AtQMhkclBx","1"
"Did you know you can shop at the underground Daehyeon Primall in Busan? 20% off flights to Busan @ http://t.co/NunLGqPMB6","1"
"Congrats, @SamSmithWorld! Oh, wont you fly with us? Cause youre all we need. This is love its clear to see. #GRAMMYs","1"
"[MY] When more want to go travelling? Kota Kinabalu-Hong Kong from RM134 with our 20% discount! Only in #aatf2015 @SuriaSabah 20-21 June 2015","1"
"Reclaimed leather from our airplane seats fly again as carry-on bags. http://t.co/v9z6UbgKJx  #AvGeek #EarthDay http://t.co/Pr5DaLiyYn","1"
"This month, @enRoutemag shows us how to ride the waves in Rio! Grab your copy onboard or in our Maple Leaf Lounges. http://t.co/PePfViXlFI","1"
"RT @AirlinesDotOrg: We don know about you, but this @AmericanAir #PSA #TBT makes us smile! http://t.co/4vqH4VqWoR","1"
"Vote for your favourite film and it could take the poster in our flights of March!  http://t.co/I1amXSQM0g http://t.co/Alq4XHWMuB","1"
"It ends today! Grab hold of our 24-hour FLASH SALE from RM99 all-in @ http://t.co/mYjnAGZsk4 to Kochi,Vizag,Trichy http://t.co/HhgVj3xRuv","1"
"There's only 2 days left 'til #Christmas! Who's counting down with us? http://t.co/vHKQT8ilDp","1"
"#ElSalvador: enjoy the beautiful beaches of #Belice, our #DestinoDelMes. Book here: http://t.co/NvBnIPI0H9 http://t.co/7N7847jBTR","1"
"#ElSalvador: take advantage of these rates and flies to city of #Guatemala. Book now! http://t.co/F4dMEaodUV http://t.co/xyZsnQwuiU","1"
"Every day is a journey, and the journey itself is home.  - Matsuo Basho. Follow us for news, promotions and more. http://t.co/WvCZbhheh0","1"
"Travel with your tax refund! Fast Dash deals starting at $54 o/w til 5pm (PT) http://t.co/YmnNUz7kwG (Terms apply) http://t.co/NUAkbLuym9","1"
"HEY #BTS fans! We're giving one super fan a chance to meet BTS during the New York concert on July 16th! #_____ http://t.co/eSoLsppx3N","1"
"In what year we received our 1st #Boeing767? Find the answer here: http://t.co/fboPa2UB23 http://t.co/r5lWk61g1t","1"
"#USA: take advantage of these rates and flies to #SanSalvador, our #DestinoDelMes. Book now! http://t.co/uR9t1jFIgs http://t.co/TwZZrbgQHI","1"
"Start going places with our award-winning mileage plan: http://t.co/mjvayJqgQ8 #AlaskaAirlines #Travel http://t.co/AP2AGIHBlx","1"
"RT @GarySinise: About to take off on @AmericanAir with 45 amazing WW2 veterans headed to National WW2 Museum in New Orleans http://t.co/vGG_","1"
"In Korea? Follow AirAsia Korea on Twitter for travel tips, low fares, inspiration &amp; more! Head to @AirAsiaKR &amp; tell your friends!","1"
"Were celebrating our new route between #YUL and #MEX with our #LoveForMexicoCity contest! http://t.co/qCgPxlfHb0 http://t.co/ulJMmAdknV","1"
"#conseilvoyage of the (8/8) holidays: before go you to the airport, check the status of your flight online at http://aircanada.com","1"
"Waner sek Tranung? Jom back breaking fast at kampung years ni! KL-Kuala Terengganu Malaysia-RM29 je! http://t.co/gHN19aPvQ2 http://t.co/cR6uDWwzAc","1"
"Times flies! In May 1997, we became 1 of the 5 founding members of @StarAlliance. Learn more: http://t.co/ZvfH4XXQwr http://t.co/ulkX7hIcSg","1"
"Congrats @DangeRussWilson &amp; team! First drink's on us tomorrow on flights departing Seattle! #CARvsSEA http://t.co/OYi8rkLLcV","1"
"Want to have a peace of mind on your flight? Book your seats in the 'Quiet Zone' on your next #AirAsia X flight! http://t.co/gjUpwLpGMi","1"
"Get ready for unforgettable adventures through Jurassic worlds with your kids this school holidays! http://t.co/OLBX5gOFGp","1"
"For a chance to fly to Amsterdam on our wings, join the #JadoreAmsterdam contest! http://t.co/dpUuruzghq","1"
"A suggestion by the @enRoutemag to plan your vacation of the #relche! http://t.co/8LqYZWKlAl http://t.co/yftEqAvBzk","1"
"Destination Washington, D.C.! Weve got more options, with service to BWI, DCA and IAD. http://t.co/CZkFvNLyae http://t.co/9COtw7FbHw","1"
"Dreaming of warm weather? Us too.  Read all about #Nevis in #AmericanWay: http://t.co/u0q0x0pkrb. http://t.co/LQ1na6fkxn","1"
"Pretty! RT @paperboyphil: Flying into the #sunset back home to #Seattle on the @oregonstateuniv plane via @AlaskaAir http://t.co/IdIV8Hp46k","1"
"The #AirCanadaFoundation is proud to support @LookingGlassBC   and its #fundraising Light The Way Gala tonight! #Eatingdesorders #goodluck","1"
"The #FondationAirCanada is pleased to support the Fundraising Gala of the courage of the Quebec Association of anemia Falciforme tonight! @AAFQC","1"
"Good luck to the Big Brothers Big Sisters Halifax with their fundraising #BowlForKidsSake tonight! #FondationAirCanada @BBBSHalifax","1"
"RT @MommyGearest: I love that even #kids are covered for #reading material in the #MapleLeafLounge. #familytravelca_ https://t.co/gForOeI8Qv","1"
"We've all got our favorites! Who is yours? #GoHawks http://t.co/pANRm70COl","1"
"Flying the Blue Skies with Piedmont Airlines. #OurHeritage #TBT http://t.co/T9whyzUd9l","1"
"Stay connected while travelling! Enjoy 10% off WIYO pocket Wi-Fi rental when u book a flight to Japan, Korea &amp; more! http://t.co/N3Q0qpzOwj","1"
"#GoaFunFact: Goa houses the only Naval Aviation Museum in Asia, which is also one of only seven in the world. Book: http://t.co/JM8VM79iy3","1"
"RT @RobinsonCano: Love seeing my partners @alaskaair come thru for people! Judy, two tix to a @Mariners game on me whenever you want http:/_","1"
"Did you know? You earn even more bonus #AAdvantage miles &amp; elite-qualifying points when you buy &amp; fly First or Biz. http://t.co/cGQ4qs8V7T","1"
"The #FondationAirCanada is proud to support #LoveHer2015, a night mode for @OvarianCanada to #YYC tonight! @LoveHerCalgary","1"
"Another award for Worlds Best Low Cost Airline Premium Seat for AirAsia X @ Skytrax! #AirAsia7Skytrax http://t.co/WJNjV0QvCl","1"
"#En2015Quiero continue connecting with your dreams. Enter here: http://t.co/l5rBfqjN5l and live your #AviancaMoments. http://t.co/y2CxAE9Dns","1"
"Nice video, thank you! RT @StolleryKids Huge thanks 2 #AirCanadaFoundation from @CMNCanada! Check out the video here: http://t.co/vUkxbeCi57","1"
"RT @passeportparcs: on your marks, ready, vote! Vote 1 time per day for your favorite by March 30 to the http://t.co/svetneoBcz video...","1"
"#Nicaragua: take advantage of these rates and travel to destinations in Central America with this promo! http://t.co/Zc1xYHyiLe http://t.co/HeYPghh09R","1"
"Guess where were #planearound today!  --- Hint: this park has 27 industrial pieces in its gardens and pathways. http://t.co/oNYLuLQCwM","1"
"Kona, Maui, Los Cabos &amp; more! Great #flightdeals from #sandiego this week! http://t.co/Wlsb9jcdUD ##travel http://t.co/Hi7pF1DrqN","1"
"RT @AirAsiaSG: From Hello Kitty's first restaurant to World's largest man-made ice cave, where is your next adventure? #travel3Sixty http:/_","1"
"You could win a round trip to Panama! #ACHeartsPanama (picture by @veeceecheng) http://t.co/wsv6CB2vH2 http://t.co/fJ8bUAjPSX","1"
"Hello Johoreans! We will be flying to Bangkok from Johor Bahru 4x weekly from 17 July 2015! Book your flights NOW @ http://t.co/qiGd1ZngDK","1"
"Extra flight added for #Cheltenham on the 11th of March. Book today! http://t.co/yqCdhCsWGo #TheFestival http://t.co/1PYj8dgSTG","1"
"End of the first period at the Centre Air Canada #CanadavsRussie you look the part where? #CMJ2015","1"
" to laksa Sarawak just like Anthony Bourdain!We fly to Kuching from Johor Bahru 24x weekly!Book@ http://t.co/8E5NCiJu8n","1"
"Sink ur toes in the softest sand in the world in Boracay!Go on a break with 20% OFF@ http://t.co/NunLGqPMB6 @iam_maje http://t.co/R4mRfdAMAb","1"
"Want to #win the full set of #OurHeritage kits? Visit us on @Instagram to learn how: http://t.co/rPxirPmAmI http://t.co/hi3Xm0xZa4","1"
"Cheers! RT @nuszkarcz: One of the many reasons #iflyalaska! Thanks for getting me #home to #winecountry @AlaskaAir! http://t.co/RREW3MkuGF","1"
"Stop dreaming about a year-end holiday! Pick one of these destinations &amp; make it happen!Book @ http://t.co/BzfSZHUqAC http://t.co/jWL2pMo6zj","1"
"TGIF! Have you flown the new #ASIANA380 yet? #a380 #airbus http://t.co/aGfOdgXfew","1"
"Introduction of spacious seats in Executive class business aboard the A319 d'@AirCanadarouge and +! http://t.co/d7qZZmjHLH http://t.co/fXThsc6Jjt","1"
"What's your pick: Hang around and have lunch at Sydneys Port Jackson or enjoy high tea at one of Melbourne's cafs. http://t.co/Xmig4v7yL4","1"
"RT @ACAltitude: in time for the Oscars, the Altitude @BenMulroney member shares 5 restaurants in Los Angeles: http://t.co/PU9Q7x35R5 http:/...","1"
"Our Business Class is your personal space for big screen quality entertainment! http://t.co/QVXyWpZbXK http://t.co/k7fh0qoaiP","1"
"Looking for inspiration on amazing places to #travel to? Check out this gallery: http://t.co/ac2iJhFu7p #iFlyAlaska http://t.co/b5CNjYkV7w","1"
"Earn double miles on our newest route, Seattle to New Yorks JFK: http://t.co/JMqEhgV6Cc (Terms Apply) #FlightDeals http://t.co/6ppGvqqdTQ","1"
"Our flight pass makes frequent flying easy. https://t.co/uUS3F3s8Dm","1"
"Were freshening up the finer things. See whats next: http://t.co/CA4NL77RNz #GoingForGreat http://t.co/YYx5KFE43l","1"
"Want to win a ride on the new #ASIANA380 from JFK? Enter in our sweepstakes now: http://t.co/hEK2LtxrDI #getlucky http://t.co/27RtDqUAxS","1"
"The #AirCanadaFoundation is proud to support the Hands Across the Nations Annual Wine &amp; Gourmet tonight! #Fundraising @HATNorg #YYZ","1"
"Very happy to exploit our 1st flight to #tremblant; ski resort in the world! #ACadoreTremblant http://bit.ly/13hID3x","1"
"Our Flight Pass makes frequent flying easy. Learn more: http://t.co/vUuE0hsHTk http://t.co/aPnb4Ioqx1","1"
"Watch @AirAsiaFC take on Malacca United Sun 4:45pm @UPM Stadium &amp; get a chance to win a trip to Langkawi like he did! http://t.co/0m5MYjY9D4","1"
"Flying with us soon? Don't forget to pre-book your meals so you can enjoy quality food and get served first! http://t.co/8ZCeOpyrkQ","1"
"Attention #avgeeks. Have you noticed the quick journey times on the N Atlantic in recent days? http://t.co/6LXIxvIUsK http://t.co/ez9NqRoO0Q","1"
"_one of my girlfriends dared me to try for a flight attendant position at #TWA. Becky Lafferty-Simpson #OurHeritage http://t.co/AB8b6z3uz8","1"
"Keep that #NYE2015 travel resolution. Earn AAdvantage miles when you buy/give miles for you or a friend. More at: http://t.co/rm8L5JKpk6","1"
"Flights from #SaltLakeCity are 20% off. Book by Jan 15 with code SAVE20SLC: http://t.co/kaei8OwEHC (Terms Apply) http://t.co/OREOA0DEar","1"
"Reach Amsterdam faster with non-stop service beginning June 4. http://t.co/YqyQx2760C","1"
"[MY] Always wanted to see Tokyo's amazing skyline atop #Tokyo Tower? Get your flights at 20% OFF at AEON MALL Bukit Indah (JB) #AATF2015","1"
"Our #Dreamliner during a recent photo shoot. Thanks to the photographer @dermotcleary! http://t.co/zlpBwIVWhj http://t.co/5iyTficmWL","1"
"Break free from the cold snap! Hit the beach with our summer sale.  https://t.co/aSjHkQQieK","1"
"In 1973 Bonnie Tiburzi earned her wings &amp; made history as the 1st female pilot of a major commercial airline. #AATeam http://t.co/LnBqEVde6x","1"
"Last day to enter our #ACHeartsTremblant #contest! (pic by @SeattlesTravels)  http://t.co/JIHE0e989d http://t.co/KEM94ihyTv","1"
"#ElSalvador: take advantage of these rates and travel to destinations in Central America with this promo! http://t.co/MZ4MwrwJk5 http://t.co/Nu9OxQfjjo","1"
"West or East - Flights between #Seattle &amp; #Newark starting from $189 o/w. Buy by 6/15 + Terms: http://t.co/UoqnMraVT2 http://t.co/IwUbEEZL5c","1"
"Our management team with the awards received at Skytrax Worlds Airline Awards! #AirAsia7Skytrax http://t.co/mrRklxaLSL","1"
"We are pleased to launch service to Atlantic City from our Toronto global hub! http://t.co/xggRHr8fBr @AC_Airport @TorontoPearson @VisitAC","1"
"The @globeandmail has published some remarkable photos of us over the years! #tbt http://t.co/2MjPCs8U6h http://t.co/dKYbXNtj42","1"
"It_ 0_ 9s time to fly. Our #TravelTuesday deals start from $59 o/w. Buy by 5/11 + Terms http://t.co/odFJt44WSf http://t.co/D0Xz8mzRJa","1"
"#Per_: we are ready to take you to #Bogot. Live the #RutaSorpresa today here: http://t.co/Rw2EH0vOba http://t.co/6r6KiEtGX6","1"
"This summer, spend yr break biking/strolling along the City Wall in Xi'an! Grab yr seats NOW @ http://t.co/bDsqUhAe96 http://t.co/hqqEzhe6vq","1"
"Win flights to Boracay to watch Pacquiao vs Mayweather! RT, Fav &amp; Tag yr friend with your msg for @MannyPacquiao http://t.co/sZxTub5d2e","1"
"#Colombia: #Cancn'S beautiful beaches await you. Take advantage of this promo and book now! http://bit.ly/1sG9zWC ","1"
"Visit Legoland in Johor Bahru! 40 interactive rides, shows &amp; attractions catering to everyone in the family! http://t.co/gHN19aPvQ2","1"
"#Guatemala: enjoy the beautiful beaches of #Belice, our #DestinoDelMes. Book here: http://t.co/JxhssNMUrK http://t.co/VsX2pZJoHz","1"
"Grab hold of our 24-hour FLASH SALE from RM99 all-in @ http://t.co/mYjnAGZsk4 to Kochi, Vizag, Trichy!Don't miss out! http://t.co/6uidLaXGBn","1"
"Visiting #Japan this summer? Then you must not miss Zaru Soba, cold soba noodles served in a bamboo tray. Book:http://t.co/gQuR24qUCp","1"
"Flights to #SaltLakeCity are 20% off. Book your flight by Jan 15 with discount code SAVE20SLC: http://t.co/T8bl4gZxdp http://t.co/QLKK6w22JN","1"
"Get the facts on our request to fly #LAX to #HND and share your view on why the DOT should #LetAAFlyHaneda. http://t.co/AtQMhkclBx.","1"
"RT @MEGAPLANE: MEGA TEAM FAVORITE PIC. Back-side #asianaairlines #boeing #747 #boeinglovers #aviation #indoaviationgram #instapl... http://_","1"
"Enjoy a whole new travel experience with us!From self check-in to self bag tag&amp;self bag-drop!Only @ Senai Airport,JB! http://t.co/RdQrHAsoBw","1"
"Now its more convenient for u to shop before u fly! Shop online @ http://t.co/JaOehKermT for yr family &amp; friends with our new BIG Duty Free","1"
"We are proud to support @OlympiqueCanada which offers an eloquent clip on the inclusion in sport http://t.co/KlIm4CpvsO #Unequipe","1"
"Why did Gili Meno,Lombok have a lasting impression on these AirAsia teams?Find out@ http://t.co/WlAkNdFfkT We fly 2x daily to Lombok from KL","1"
"The customary water cannon welcome! This was a year ago when our first flight arrived into #klia2! #AirAsiaThrowback http://t.co/si2EHJOANT","1"
"BIG perks are at your convenience when you sign up as a BIG Shot! Find  out more @ http://t.co/O9O3mgHUdv http://t.co/J90L3E8Ren","1"
"#Bolivia: take advantage of this promo and travels to #Miami or #LaHabana with unbeatable rates! http://t.co/S7HJSDMo2P http://t.co/7dY9dnni2H","1"
"I like falling  its kind of fun.  Josiah #TSRHSkiTrip patients arent afraid to fall &amp; get back up. https://t.co/wvNNVlDAU4","1"
"RT @Fans_A380: Beautiful capture! #A380 of @AsianaAirlines http://t.co/9ufvlNpNKs","1"
"Our award-winning mobile app is nominated for @Geekwire App of the Year. Cast your vote: http://t.co/AqdTLtRSDh http://t.co/iNUswxe3M4","1"
"#Per: enjoy the gastronomy of the destinations to which we fly in the Avianca square on the Boulevard of Asia. http://t.co/u1vvmkpQ0o","1"
"Visit Europe with more daily flights. Book on http://t.co/j6Q9rc8xaW https://t.co/c92H4KTdq0","1"
"Higher than the Shard, Canary Wharf, and the Gherkin. The best view is from a window seat.  Picture by @kevindoyle78 http://t.co/65mUYSJpc6","1"
"On your next flight, banish boredom with our entertainment on the big screen! http://spr.ly/6014NLdn  ","1"
"[MY] KL-Langkawi flight from only RM34 in #aatf2015 Paradigm Mall! Laksa sekoq fish &amp; Rice Commerce Pak Malau awaits you!","1"
"I was with the company 26 years before my first trip to Europe. #embarrassing #ThanksAMillion http://t.co/veEhiwj1O8","1"
"Avis aux voyageurs 9 janvier: Moncton (YQM) et Saint-Jean (YSJ). Infos, tat des vols, modifs de rserv. sans frais: http://t.co/Wa8uGlYFmS","1"
"Where are you ringing in the new year? Will you be traveling during the countdown? #NYE","1"
"Pack your bags &amp; fly! #TravelTuesday deals from #Seattle to Albuquerque, Juneau, Maui &amp; more! http://t.co/NBRyIPc8qE http://t.co/qSulMZxAkj","1"
"Its trying new flavors while you fly. Locally sourced delicacies &amp; breweries are all within reach. #AlaskaBeyond http://t.co/siE1LDRhzm","1"
"#RenoAir first spread its wings on July 1, 1992, with a nonstop flight from Reno to Seattle. #OurHeritage #TBT http://t.co/NpiwsNNu1g","1"
"Winning the West with style. #OurHeritage #TBT http://t.co/yuyeDSl2To","1"
"Farewell to Christmas cards. With #AviancaMoments your messages may be in Times Square: http://bit.ly/1AMqRQQ ","1"
"Check out the Rumah Terbalik in Kota Kinabalu where all the furniture are above you! @ http://t.co/1iAx0jo1pI http://t.co/p5MkjAbcJl","1"
"Enjoy! RT @TheCrazyLudwig: Props to #AlaskaAirlines on using some awesome new #Microsoft tablets! Love the new setup. http://t.co/R6UsHapDiJ","1"
"Being an award winning airline means giving you exceptional inflight experiences. #AlaskaBeyond http://t.co/TaZo748CvW","1"
"Viva Las Vegas! Flights to Sin City starting at $49 o/w http://t.co/xHpZLNwVYX (Terms Apply) #TravelTuesday http://t.co/9XIn73KEYs","1"
"Let fly from KL to Johor Bahru (shuttle) with only RM18! What are waiting for? Book http://t.co/iikGaM1FVR http://t.co/S1DI47TOke","1"
"A dream come true for a northwest teen thanks to our partnership with @ORWish: http://t.co/6dnYYUCGKk #AlaskaCares http://t.co/IKOm2pu7gU","1"
"Love to support our CFO! RT @kristiwaite: Now these are cool @AlaskaAir gave us all @DangeRussWilson bracelets! #SB49 http://t.co/7QbSmoPkOi","1"
"Welcome to #FirstSuite! #Repost menabustos  #Great #flight coming #home #asianaairlines #good #food_ http://t.co/dkviKOmtiE","1"
"Be spontaneous this SEA Games!Round up your friends,fly to S'pore &amp;cheer for your home country http://t.co/AmUTdHz8V8 http://t.co/S0NzCgYILp","1"
"[MY]YAB Tuan @cmlimguaneng Penang CM  launching the #aatf2015 together w @aireenomar CEO of AirAsia &amp; @benyaminismail http://t.co/Xac7Zh2ojH","1"
"The ultimate #Seattle getaway on us  last chance to enter our @RobinsonCano contest:  http://t.co/aBtgTmStDO http://t.co/NazicCehMo","1"
"Were excited to be developing an app for #AppleWatch to enhance the travel experience. We cant wait to share more with you soon!","1"
"Good luck to #DreamsTakeFlight Halifax during its #fundraising event tonight! #AirCanadaFoundation #ProudSupporter of @DTF_Atlantic","1"
"Summer! The perfect season to spend the whole day at the beach! What would you do if you are at Bondi Beach, Sydney? http://t.co/btpghRl6Vf","1"
"[MY] Exclusive Buy 1 Free 1 return flights for KL-Macau &amp; KL-Colombo (limited) at #AATF2015 @ParadigmMallMY #EarlyBirdCatchesTheWorm","1"
"Introducing three non-stop flights from Toronto! Share the love for a chance to win two roundtrip tickets to Panama. https://t.co/7nhkYXaIXu","1"
"#QuokkaSelfie is trending now! Head on over to Perth, Australia to snap yours with 20% off @ http://t.co/aisMqUyKx0 http://t.co/BxfJe35sfC","1"
"50% off our lowest fares to all destinations!Book now till 24/5/15 @ http://t.co/WnoHsDD44h What are you waiting for? http://t.co/K92jdKtHG3","1"
"In Dec., improve the life of a child through the month of Equalization of miles @Aroplan donations! #FondationAirCanada http://bit.ly/15A81mo","1"
"Your 8 seconds of Fame in Times Square are closer than ever. Learn how to http://youtu.be/EBE6nL6rMds #AviancaMoments http://bit.ly/1wASCuS","1"
"Millions of bags have been delivered swiftly to you since we invented the baggage service guarantee in 2009. http://t.co/frhEKMXppg","1"
", - A whole website created for road trips. You can enter your de http://t.co/EuTPg7wSQF","1"
"Love the Mt. Rainier welcome home! #seattlesairline RT @ReadySetGrow: Great to be home! #iflyalaska http://t.co/vr5H3bCplU","1"
"More comfort onboard @AirCanadarouge with our new Business Class seats and more! http://t.co/oIcNMC7Iw9 http://t.co/thEb0l4ELj","1"
"Notice to travellers - 26 December: Wabush (YWK). News, flight status, modifications of reserv. toll free: http://aircan.ca/1wOAZJC","1"
"#USA: take advantage of these rates and flies to #SanSalvador, our #DestinoDelMes. Book now! http://t.co/uR9t1jFIgs http://t.co/ndfY6DrAn9","1"
"It_ 0_ 9s time to fly. Our #TravelTuesday deals start from $59 o/w. Buy by 5/11 + Terms http://t.co/Ai6AFM6LZ5 http://t.co/aF3dyRpwfJ","1"
"Getaway to Hawaii with #flightdeals starting from $139 o/w til 1pm (PST) today! http://t.co/z8pLeV605S Terms Apply http://t.co/MdJWxUexc7","1"
"Its makeover time for our Admirals Clubs! Were excited to unveil better, more modern clubs in #PHX and #GRU soon. http://t.co/f1ui7BhMRg","1"
"RT @tadmilmine: So pleased to have the incredible support of #aircanadafoundation at our upcoming #bullyingendshere event on May 23 with @r,-1,""","1"
"Sinulog whirls with colourful costumes &amp; some of the most spirited street dancing in Asia every January. http://t.co/j9k2XBv5Dc","1"
"Aw thanks! You inspire us to be the best. RT @dangerusswilson: The @AlaskaAir staff is nothing but First Class... Wow...#SoGrateful","1"
"A little help goes a long way with @AngelFlightWest. Help make a difference: http://t.co/nvIx16b1O8 #AlaskaCares http://t.co/6IoEeeOEVl","1"
"The #AirCanadaFoundation is pleased to support the Down Syndrome of Peterborough's Dreams Gala tonight! #Fundraising #Goodluck","1"
"#Honduras: enjoy the beautiful beaches of #Belice, our #DestinoDelMes. Book here: http://t.co/RAbbTPwR2t http://t.co/nvnOtX7sja","1"
"[MY]Yr wardrobe is about to get a whole lot of happy!Get the #AirAsiaMAKNA tee @ Jomheboh Carnival 2015 frm 23-24 May http://t.co/MVRicVAIXE","1"
"Los #AviancaMoments son ideales para pensar en viajar a Nueva York, Quieres ir? Participa en: http://t.co/l5rBfqjN5l http://t.co/l1Y28hDY6L","1"
"Getting that #wanderlust started early. Get your fill of adorableness with #TravelTots: http://t.co/8YBNj7t9VQ http://t.co/ZzjVCWlvWQ","1"
"Remember to head to @AirAsiaGo http://t.co/gIMCCdjRhE for FREE SEATS with your hotel booking TONIGHT!","1"
"Winter is here! We have hot travel tips! http://t.co/YEOzhJCntm http://t.co/W8jBiyErnz","1"
"What a beautiful view you have there! :) Thanks for sharing. https://t.co/haCv6aRN5A","1"
"RT @AirAsiaPH: AirAsia Asean Pass lets you visit your dream destinations in just one transaction! Read @ http://t.co/FWSfNJEHj4 http://t.co_ 0R_","1"
"For the chance to win a ticket to NY with #AviancaMoments you must register here: http://bit.ly/1wASCuS ","1"
"[MY] Coffee lover? Try Vietnamese coffee with ice. Book yr seats to Ho Chi Minh City frm RM149 @ #aatf2015 in AEON MALL Bukit Indah, JB","1"
"Extra flight added to #TheFestival. Book now: http://t.co/yqCdhCsWGo http://t.co/xEPTy75BZq","1"
"Need a last minute gift? Try our Fast-Dash Sale for great #flightdeals until 5pm (PST) http://t.co/mS4bAGuHgU http://t.co/yHFXKES6DK","1"
"Travelers: Please make a donation of miles @Aroplan in December! #moisdgalisation #FondationAirCanada http://bit.ly/15A81mo","1"
"Spectacular views from 35,000 feet today. Can you guess which PNW mountain? #iFlyAlaska http://t.co/m4o4GJxvQd","1"
"Take a bite out of the Big Apple with a weekend in NYC on us! Enter for a chance to win: http://t.co/DLr5T3QpUV http://t.co/LoycSO1OZB","1"
"Chicago is where you want to go to fly our #Dreamliner to #Tokyo. On 8/18, you can fly @fly2ohare to #NRT. Book 5/3. http://t.co/ZVWXceb3e9","1"
"#JourdelaTerre: Volunteer staff will participate in the annual tree planting of @PPGpearson may 9, http://t.co/ooNhDcoKAT","1"
"La #FondationAirCanada est fire de contribuer au succs de la soire Marvin on the Rock de la @FondationMV ce soir. #FondationMarieVincent","1"
"Happy to improve your experience! RT @AngryJoeShow: Thank you for having individual seat chargers @AlaskaAir http://t.co/TODPCgz7QC","1"
"After visiting the museums of the world, Nathalie Bondil, Director of the @mbamtl, tells us about her travels. http://t.co/1wVlKYIJ4h","1"
"It happens tonight 22 June 2015 at 00:00 (GMT+8). Stay tuned to http://t.co/LZPAGyRJeM Quick, tell your friends! http://t.co/3Ed2vEmAic","1"
"Konnichiwa! When again I going to Japan? Kuala Lumpur-Tokyo (Narita) only RM249! Book http://t.co/j3Zjs3YCmM http://t.co/gLYVOXtLQU","1"
"This will make your Monday better. We're bringing you RM1 seats! Grab yours now at http://t.co/8E5NCiJu8n http://t.co/rRGUVvSUHl","1"
"[MY] Get up close &amp; personal with the giant pandas at River Safari, Singapore. Get yr flights frm KK to SIN frm RM89 @ #AATF2015 @suriasabah","1"
"The beach is closer than you think. #FlightDeals to Hawaii starting from $179 o/w http://t.co/bAVCD2KSNl Terms Apply http://t.co/pMShgtS3lc","1"
"RT @AirCanadaVac: We_ 0_ 9ve got a treat for you on our new mobile site! http://t.co/Sozys5kaqE http://t.co/0emfr7gMX4","1"
"Why pay exorbitant prices whn u can enjoy delicious meals@ great value?Watch http://t.co/wrrBDlFozJ on how to prebook http://t.co/f0rbSfWQ5J","1"
"Get the chance to fly to Tremblant! #ACadoreTremblant(photo @SeattlesTravels) http://aircan.ca/1AxDgb3","1"
"Live from 30,000ft: We_ 0_ 9re delighting one lucky mom with a Duty Free basket full of fabulous goodies! #ACheartsMom","1"
